date,issued_hour,interval,original_kwh,effective_version_kwh,forecast_pv_kwh
2025-07-14,6,10:00-10:10,0.0,0.0,1245.765848611111
2025-07-14,6,10:10-10:20,0.0,0.0,1266.1998458333335
2025-07-14,6,10:20-10:30,0.0,0.0,1286.6338430555554
2025-07-14,6,10:30-10:40,0.0,0.0,1307.0678402777778
2025-07-14,6,10:40-10:50,61.844687499999964,0.0,1327.5018375
2025-07-14,6,10:50-11:00,848.8155916666668,617.1348583333332,1347.9358347222224
2025-07-14,6,11:00-11:10,852.4099305555557,662.1834930555542,1367.2310194444444
2025-07-14,6,11:10-11:20,893.2547916666664,610.8912352101447,1385.3873916666664
2025-07-14,6,11:20-11:30,948.4014194444443,671.2815486111109,1403.5437638888889
2025-07-14,6,11:30-11:40,980.4139138888889,721.2608847221995,1421.7001361111113
2025-07-14,6,11:40-11:50,913.549720833333,661.2568875000011,1439.856508333333
2025-07-14,6,11:50-12:00,833.0878680555555,560.2617069444473,1458.0128805555553
2025-07-14,6,12:00-12:10,886.0283305555555,627.5470624999945,1462.0618319444445
2025-07-14,6,12:10-12:20,870.5807916666666,608.1373208333355,1452.0033624999999
2025-07-14,6,12:20-12:30,882.2578694444447,572.5313930555496,1441.9448930555554
2025-07-14,6,12:30-12:40,853.1461583333333,581.8857402777819,1431.8864236111112
2025-07-14,6,12:40-12:50,251.07086452332015,251.07086452332015,1421.8279541666668
2025-07-14,6,12:50-13:00,211.4150916666665,36.575204166666936,1411.7694847222222
2025-07-14,6,13:00-13:10,178.87729159722127,83.64557361111065,1384.9276194444446
2025-07-14,6,13:10-13:20,177.24464166666667,73.29242083333338,1341.3023583333334
2025-07-14,6,13:20-13:30,135.51830416666644,67.66135138888421,1297.6770972222223
2025-07-14,6,13:30-13:40,119.75892916666658,119.7589291666718,1254.051836111111
2025-07-14,6,13:40-13:50,0.0,0.0,1210.4265750000002
2025-07-14,6,13:50-14:00,0.0,0.0,1166.801313888889
2025-07-14,6,14:00-14:10,0.0,0.0,1139.2003708333334
2025-07-14,6,14:10-14:20,0.0,0.0,1127.6237458333333
2025-07-14,6,14:20-14:30,0.0,0.0,1116.0471208333333
2025-07-14,6,14:30-14:40,0.0,0.0,1104.4704958333334
2025-07-14,6,14:40-14:50,0.0,0.0,1092.8938708333333
2025-07-14,6,14:50-15:00,1178.4231027777778,1139.6607625000022,1081.3172458333333
2025-07-14,6,15:00-15:10,1295.5121847222222,1272.6182388888888,1051.4382027777779
2025-07-14,6,15:10-15:20,544.9231291666666,544.92312916668,1003.2567416666667
2025-07-14,6,15:20-15:30,488.8161763888887,488.8161763888822,955.0752805555554
2025-07-14,6,15:30-15:40,448.40739305555553,448.4073930555556,906.8938194444445
2025-07-14,6,15:40-15:50,463.86874497599354,463.86874497599354,858.7123583333332
2025-07-14,6,15:50-16:00,493.8605847222219,493.8605847222219,810.530897222222
2025-07-14,6,16:00-16:10,557.4391555555554,557.4391555555554,761.6706736111113
2025-07-14,6,16:10-16:20,655.9325333333336,655.9325333333336,712.1316874999999
2025-07-14,6,16:20-16:30,705.9480486111108,705.9480486111108,662.5927013888887
2025-07-14,6,16:30-16:40,819.5223013888888,819.5223013888888,613.0537152777779
2025-07-14,6,16:40-16:50,838.9317666666666,838.9317666666666,563.5147291666666
2025-07-14,6,16:50-17:00,915.8172902777777,915.8172902777777,513.9757430555554
2025-07-14,6,17:00-17:10,975.5286249999999,975.5286249999999,466.0588611111112
2025-07-14,6,17:10-17:20,975.4191916666666,975.4191916666666,419.7640833333333
2025-07-14,6,17:20-17:30,961.3523583333332,961.3523583333332,373.46930555555554
2025-07-14,6,17:30-17:40,1059.5622722222224,1059.5622722222224,327.1745277777779
2025-07-14,6,17:40-17:50,920.4138964583316,920.4138964583316,280.87975
2025-07-14,6,17:50-18:00,798.4117583333333,798.4117583333333,234.58497222222218
2025-07-14,6,18:00-18:10,760.3183658055555,760.3183658055555,193.8177847222223
2025-07-14,6,18:10-18:20,923.7654416666667,923.7654416666667,158.5781875
2025-07-14,6,18:20-18:30,994.7144097222225,994.7144097222225,123.33859027777773
2025-07-14,6,18:30-18:40,1039.825790277778,1039.825790277778,88.09899305555564
2025-07-14,6,18:40-18:50,1052.2313541666667,1052.2313541666667,52.859395833333345
2025-07-14,6,18:50-19:00,216.4666666666668,216.4666666666668,17.619798611111054
2025-07-14,6,19:00-19:10,310.3300833333334,310.3300833333334,0.0
2025-07-14,6,19:10-19:20,277.0554666666668,277.0554666666668,0.0
2025-07-14,6,19:20-19:30,197.41833333333318,197.41833333333318,0.0
2025-07-14,6,19:30-19:40,299.1084333333332,299.1084333333332,0.0
2025-07-14,6,19:40-19:50,359.7145875,359.7145875,0.0
2025-07-14,6,19:50-20:00,340.89166666666654,340.89166666666654,0.0
2025-07-14,6,20:00-20:10,287.3513666666664,287.3513666666664,0.0
2025-07-14,6,20:10-20:20,750.6961352361125,750.6961352361125,0.0
2025-07-14,6,20:20-20:30,320.3516666666666,320.3516666666666,0.0
2025-07-14,6,20:30-20:40,327.6622666666668,327.6622666666668,0.0
2025-07-14,6,20:40-20:50,1102.6277333333333,1102.6277333333333,0.0
2025-07-14,6,20:50-21:00,1033.27,1033.27,0.0
2025-07-14,6,21:00-21:10,1044.5778940000002,1044.5778940000002,0.0
2025-07-14,6,21:10-21:20,1073.1827666666666,1073.1827666666666,0.0
2025-07-14,6,21:20-21:30,1094.2496024691363,1094.2496024691363,0.0
2025-07-14,6,21:30-21:40,1187.7328833333336,1187.7328833333336,0.0
2025-07-14,6,21:40-21:50,1080.1551333333332,1080.1551333333332,0.0
2025-07-14,6,21:50-22:00,1603.8383333333331,1603.8383333333331,0.0
2025-07-14,6,22:00-22:10,1564.0222333333336,1564.0222333333336,0.0
2025-07-14,6,22:10-22:20,957.4520500000001,957.4520500000001,0.0
2025-07-14,6,22:20-22:30,1756.5883333333334,1756.5883333333334,0.0
2025-07-14,6,22:30-22:40,1687.8526499999998,1687.8526499999998,0.0
2025-07-14,6,22:40-22:50,1031.6790462434806,1031.6790462434806,0.0
2025-07-14,6,22:50-23:00,1635.4233333333334,1635.4233333333334,0.0
2025-07-14,6,23:00-23:10,890.9828166666666,890.9828166666666,0.0
2025-07-14,6,23:10-23:20,1562.8497,1562.8497,0.0
2025-07-14,6,23:20-23:30,1550.61,1550.61,0.0
2025-07-14,6,23:30-23:40,1591.0200166666666,1591.0200166666666,0.0
2025-07-14,6,23:40-23:50,940.5007166666666,940.5007166666666,0.0
2025-07-14,6,23:50-24:00,937.3050000000001,937.3050000000001,0.0
2025-07-14,12,12:00-12:10,886.0283305555555,616.1635194444447,1435.9196791666666
2025-07-14,12,12:10-12:20,870.5807916666666,548.2828499999993,1424.4215375000003
2025-07-14,12,12:20-12:30,882.2578694444447,559.5196366012439,1412.9233958333334
2025-07-14,12,12:30-12:40,853.1461583333333,607.0261289680238,1401.4252541666665
2025-07-14,12,12:40-12:50,251.07086452332015,45.0520853566467,1389.9271125000002
2025-07-14,12,12:50-13:00,211.4150916666665,0.0,1378.4289708333333
2025-07-14,12,13:00-13:10,178.87729159722127,0.0,1355.692009722222
2025-07-14,12,13:10-13:20,177.24464166666667,0.0,1321.7162291666666
2025-07-14,12,13:20-13:30,135.51830416666644,0.0,1287.740448611111
2025-07-14,12,13:30-13:40,119.75892916666658,0.0,1253.7646680555556
2025-07-14,12,13:40-13:50,0.0,0.0,1219.7888875
2025-07-14,12,13:50-14:00,0.0,0.0,1185.8131069444444
2025-07-14,12,14:00-14:10,0.0,0.0,1163.425161111111
2025-07-14,12,14:10-14:20,0.0,0.0,1152.6250499999999
2025-07-14,12,14:20-14:30,0.0,0.0,1141.824938888889
2025-07-14,12,14:30-14:40,0.0,0.0,1131.0248277777775
2025-07-14,12,14:40-14:50,0.0,0.0,1120.2247166666666
2025-07-14,12,14:50-15:00,1178.4231027777778,827.7113705761346,1109.4246055555557
2025-07-14,12,15:00-15:10,1295.5121847222222,1128.3710944444447,1073.139809722222
2025-07-14,12,15:10-15:20,544.9231291666666,423.6736791666667,1011.3703291666666
2025-07-14,12,15:20-15:30,488.8161763888887,488.8161763888887,949.600848611111
2025-07-14,12,15:30-15:40,448.40739305555553,448.40739305555553,887.8313680555557
2025-07-14,12,15:40-15:50,463.86874497599354,463.86874497599354,826.0618875
2025-07-14,12,15:50-16:00,493.8605847222219,493.8605847222219,764.2924069444443
2025-07-14,12,16:00-16:10,557.4391555555554,557.4391555555554,711.3022222222222
2025-07-14,12,16:10-16:20,655.9325333333336,655.9325333333336,667.0913333333333
2025-07-14,12,16:20-16:30,705.9480486111108,705.9480486111108,622.8804444444445
2025-07-14,12,16:30-16:40,819.5223013888888,819.5223013888888,578.6695555555555
2025-07-14,12,16:40-16:50,838.9317666666666,838.9317666666666,534.4586666666665
2025-07-14,12,16:50-17:00,915.8172902777777,915.8172902777777,490.2477777777778
2025-07-14,12,17:00-17:10,975.5286249999999,975.5286249999999,443.45557361111105
2025-07-14,12,17:10-17:20,975.4191916666666,975.4191916666666,394.0820541666667
2025-07-14,12,17:20-17:30,961.3523583333332,961.3523583333332,344.7085347222223
2025-07-14,12,17:30-17:40,1059.5622722222224,1059.5622722222224,295.33501527777776
2025-07-14,12,17:40-17:50,920.4138964583316,920.4138964583316,245.96149583333332
2025-07-14,12,17:50-18:00,798.4117583333333,798.4117583333333,196.58797638888893
2025-07-14,12,18:00-18:10,760.3183658055555,760.3183658055555,157.57611527777775
2025-07-14,12,18:10-18:20,923.7654416666667,923.7654416666667,128.9259125
2025-07-14,12,18:20-18:30,994.7144097222225,994.7144097222225,100.27570972222225
2025-07-14,12,18:30-18:40,1039.825790277778,1039.825790277778,71.62550694444442
2025-07-14,12,18:40-18:50,1052.2313541666667,1052.2313541666667,42.97530416666667
2025-07-14,12,18:50-19:00,216.4666666666668,216.4666666666668,14.325101388888916
2025-07-14,12,19:00-19:10,310.3300833333334,310.3300833333334,0.0
2025-07-14,12,19:10-19:20,277.0554666666668,277.0554666666668,0.0
2025-07-14,12,19:20-19:30,197.41833333333318,197.41833333333318,0.0
2025-07-14,12,19:30-19:40,299.1084333333332,299.1084333333332,0.0
2025-07-14,12,19:40-19:50,359.7145875,359.7145875,0.0
2025-07-14,12,19:50-20:00,340.89166666666654,340.89166666666654,0.0
2025-07-14,12,20:00-20:10,287.3513666666664,287.3513666666664,0.0
2025-07-14,12,20:10-20:20,750.6961352361125,750.6961352361125,0.0
2025-07-14,12,20:20-20:30,320.3516666666666,320.3516666666666,0.0
2025-07-14,12,20:30-20:40,327.6622666666668,327.6622666666668,0.0
2025-07-14,12,20:40-20:50,1102.6277333333333,1102.6277333333333,0.0
2025-07-14,12,20:50-21:00,1033.27,1033.27,0.0
2025-07-14,12,21:00-21:10,1044.5778940000002,1044.5778940000002,0.0
2025-07-14,12,21:10-21:20,1073.1827666666666,1073.1827666666666,0.0
2025-07-14,12,21:20-21:30,1094.2496024691363,1094.2496024691363,0.0
2025-07-14,12,21:30-21:40,1187.7328833333336,1187.7328833333336,0.0
2025-07-14,12,21:40-21:50,1080.1551333333332,1080.1551333333332,0.0
2025-07-14,12,21:50-22:00,1603.8383333333331,1603.8383333333331,0.0
2025-07-14,12,22:00-22:10,1564.0222333333336,1564.0222333333336,0.0
2025-07-14,12,22:10-22:20,957.4520500000001,957.4520500000001,0.0
2025-07-14,12,22:20-22:30,1756.5883333333334,1756.5883333333334,0.0
2025-07-14,12,22:30-22:40,1687.8526499999998,1687.8526499999998,0.0
2025-07-14,12,22:40-22:50,1031.6790462434806,1031.6790462434806,0.0
2025-07-14,12,22:50-23:00,1635.4233333333334,1635.4233333333334,0.0
2025-07-14,12,23:00-23:10,890.9828166666666,890.9828166666666,0.0
2025-07-14,12,23:10-23:20,1562.8497,1562.8497,0.0
2025-07-14,12,23:20-23:30,1550.61,1550.61,0.0
2025-07-14,12,23:30-23:40,1591.0200166666666,1591.0200166666666,0.0
2025-07-14,12,23:40-23:50,940.5007166666666,940.5007166666666,0.0
2025-07-14,12,23:50-24:00,937.3050000000001,937.3050000000001,0.0
2025-07-14,18,18:00-18:10,760.3183658055555,760.3183658055555,161.0296875
2025-07-14,18,18:10-18:20,923.7654416666667,923.7654416666667,131.7515625
2025-07-14,18,18:20-18:30,994.7144097222225,994.7144097222225,102.4734375
2025-07-14,18,18:30-18:40,1039.825790277778,1039.825790277778,73.19531250000001
2025-07-14,18,18:40-18:50,1052.2313541666667,1052.2313541666667,43.917187500000004
2025-07-14,18,18:50-19:00,216.4666666666668,216.4666666666668,14.639062499999994
2025-07-14,18,19:00-19:10,310.3300833333334,310.3300833333334,0.0
2025-07-14,18,19:10-19:20,277.0554666666668,277.0554666666668,0.0
2025-07-14,18,19:20-19:30,197.41833333333318,197.41833333333318,0.0
2025-07-14,18,19:30-19:40,299.1084333333332,299.1084333333332,0.0
2025-07-14,18,19:40-19:50,359.7145875,359.7145875,0.0
2025-07-14,18,19:50-20:00,340.89166666666654,340.89166666666654,0.0
2025-07-14,18,20:00-20:10,287.3513666666664,287.3513666666664,0.0
2025-07-14,18,20:10-20:20,750.6961352361125,750.6961352361125,0.0
2025-07-14,18,20:20-20:30,320.3516666666666,320.3516666666666,0.0
2025-07-14,18,20:30-20:40,327.6622666666668,327.6622666666668,0.0
2025-07-14,18,20:40-20:50,1102.6277333333333,1102.6277333333333,0.0
2025-07-14,18,20:50-21:00,1033.27,1033.27,0.0
2025-07-14,18,21:00-21:10,1044.5778940000002,1044.5778940000002,0.0
2025-07-14,18,21:10-21:20,1073.1827666666666,1073.1827666666666,0.0
2025-07-14,18,21:20-21:30,1094.2496024691363,1094.2496024691363,0.0
2025-07-14,18,21:30-21:40,1187.7328833333336,1187.7328833333336,0.0
2025-07-14,18,21:40-21:50,1080.1551333333332,1080.1551333333332,0.0
2025-07-14,18,21:50-22:00,1603.8383333333331,1603.8383333333331,0.0
2025-07-14,18,22:00-22:10,1564.0222333333336,1564.0222333333336,0.0
2025-07-14,18,22:10-22:20,957.4520500000001,957.4520500000001,0.0
2025-07-14,18,22:20-22:30,1756.5883333333334,1756.5883333333334,0.0
2025-07-14,18,22:30-22:40,1687.8526499999998,1687.8526499999998,0.0
2025-07-14,18,22:40-22:50,1031.6790462434806,1031.6790462434806,0.0
2025-07-14,18,22:50-23:00,1635.4233333333334,1635.4233333333334,0.0
2025-07-14,18,23:00-23:10,890.9828166666666,890.9828166666666,0.0
2025-07-14,18,23:10-23:20,1562.8497,1562.8497,0.0
2025-07-14,18,23:20-23:30,1550.61,1550.61,0.0
2025-07-14,18,23:30-23:40,1591.0200166666666,1591.0200166666666,0.0
2025-07-14,18,23:40-23:50,940.5007166666666,940.5007166666666,0.0
2025-07-14,18,23:50-24:00,937.3050000000001,937.3050000000001,0.0
2025-07-15,0,00:00-00:10,910.8651,910.8651,0.0
2025-07-15,0,00:10-00:20,929.5775333333333,929.5775333333333,0.0
2025-07-15,0,00:20-00:30,966.8866666666668,966.8866666666668,0.0
2025-07-15,0,00:30-00:40,928.9366166666666,928.9366166666666,0.0
2025-07-15,0,00:40-00:50,870.9193333333334,870.9193333333334,0.0
2025-07-15,0,00:50-01:00,849.915,849.915,0.0
2025-07-15,0,01:00-01:10,874.6506833333333,874.6506833333333,0.0
2025-07-15,0,01:10-01:20,907.7111166666666,907.7111166666666,0.0
2025-07-15,0,01:20-01:30,913.03,913.03,0.0
2025-07-15,0,01:30-01:40,877.8581833333333,877.8581833333333,0.0
2025-07-15,0,01:40-01:50,832.8942833333333,832.8942833333333,0.0
2025-07-15,0,01:50-02:00,821.9599999999999,821.9599999999999,0.0
2025-07-15,0,02:00-02:10,863.34185,863.34185,0.0
2025-07-15,0,02:10-02:20,867.6358166666666,867.6358166666666,0.0
2025-07-15,0,02:20-02:30,810.4633333333334,810.4633333333334,0.0
2025-07-15,0,02:30-02:40,772.7726,772.7726,0.0
2025-07-15,0,02:40-02:50,877.6990333333333,877.6990333333333,0.0
2025-07-15,0,02:50-03:00,1002.605,1002.605,0.0
2025-07-15,0,03:00-03:10,891.8955166666667,891.8955166666667,0.0
2025-07-15,0,03:10-03:20,769.1508333333334,769.1508333333334,0.0
2025-07-15,0,03:20-03:30,747.7133333333334,747.7133333333334,0.0
2025-07-15,0,03:30-03:40,737.9199333333335,737.9199333333335,0.0
2025-07-15,0,03:40-03:50,765.5412333333336,765.5412333333336,0.0
2025-07-15,0,03:50-04:00,798.7249999999999,798.7249999999999,0.0
2025-07-15,0,04:00-04:10,767.3128166666667,767.3128166666667,0.0
2025-07-15,0,04:10-04:20,795.30865,795.30865,0.0
2025-07-15,0,04:20-04:30,850.3050000000001,850.3050000000001,0.0
2025-07-15,0,04:30-04:40,778.8540999999999,778.8540999999999,0.0
2025-07-15,0,04:40-04:50,760.9544,760.9544,0.0
2025-07-15,0,04:50-05:00,834.7516666666667,834.7516666666667,0.0
2025-07-15,0,05:00-05:10,832.9037291666666,832.9037291666666,15.29760694444447
2025-07-15,0,05:10-05:20,728.7541268333348,728.7541268333348,45.89282083333333
2025-07-15,0,05:20-05:30,694.7208125000001,694.7208125000001,76.4880347222222
2025-07-15,0,05:30-05:40,1489.5292708333334,1489.5292708333334,107.08324861111113
2025-07-15,0,05:40-05:50,659.5579291666666,659.5579291666666,137.6784625
2025-07-15,0,05:50-06:00,0.0,0.0,168.27367638888884
2025-07-15,0,06:00-06:10,0.0,0.0,205.15412500000002
2025-07-15,0,06:10-06:20,0.0,0.0,248.31980833333333
2025-07-15,0,06:20-06:30,0.0,0.0,291.48549166666663
2025-07-15,0,06:30-06:40,0.0,0.0,334.651175
2025-07-15,0,06:40-06:50,0.0,0.0,377.81685833333336
2025-07-15,0,06:50-07:00,0.0,0.0,420.9825416666666
2025-07-15,0,07:00-07:10,0.0,0.0,470.0766791666667
2025-07-15,0,07:10-07:20,330.8616634444463,330.8616634444463,525.0992708333333
2025-07-15,0,07:20-07:30,383.31449166666675,383.31449166666675,580.1218625
2025-07-15,0,07:30-07:40,202.76814166666645,202.76814166666645,635.1444541666668
2025-07-15,0,07:40-07:50,0.0,0.0,690.1670458333333
2025-07-15,0,07:50-08:00,0.0,0.0,745.1896375
2025-07-15,0,08:00-08:10,0.0,0.0,794.8770180555554
2025-07-15,0,08:10-08:20,0.0,0.0,839.2291875000001
2025-07-15,0,08:20-08:30,0.0,0.0,883.5813569444445
2025-07-15,0,08:30-08:40,0.0,0.0,927.9335263888888
2025-07-15,0,08:40-08:50,0.0,0.0,972.2856958333333
2025-07-15,0,08:50-09:00,0.0,0.0,1016.6378652777779
2025-07-15,0,09:00-09:10,0.0,0.0,1055.7161958333334
2025-07-15,0,09:10-09:20,0.0,0.0,1089.5206875000001
2025-07-15,0,09:20-09:30,0.0,0.0,1123.3251791666669
2025-07-15,0,09:30-09:40,0.0,0.0,1157.1296708333332
2025-07-15,0,09:40-09:50,0.0,0.0,1190.9341625
2025-07-15,0,09:50-10:00,0.0,0.0,1224.7386541666667
2025-07-15,0,10:00-10:10,0.0,0.0,1241.4173361111111
2025-07-15,0,10:10-10:20,0.0,0.0,1240.9702083333334
2025-07-15,0,10:20-10:30,0.0,0.0,1240.5230805555555
2025-07-15,0,10:30-10:40,0.0,0.0,1240.075952777778
2025-07-15,0,10:40-10:50,0.0,0.0,1239.628825
2025-07-15,0,10:50-11:00,819.0679263888888,819.0679263888888,1239.1816972222223
2025-07-15,0,11:00-11:10,849.741934722222,849.741934722222,1232.3271125
2025-07-15,0,11:10-11:20,939.8078208333333,939.8078208333333,1219.0650708333333
2025-07-15,0,11:20-11:30,1044.2413902777776,1044.2413902777776,1205.8030291666666
2025-07-15,0,11:30-11:40,1055.1343430555553,1055.1343430555553,1192.5409875
2025-07-15,0,11:40-11:50,971.7348583333331,971.7348583333331,1179.2789458333334
2025-07-15,0,11:50-12:00,935.1039972222223,935.1039972222223,1166.0169041666666
2025-07-15,0,12:00-12:10,1046.9747458333331,1046.9747458333331,1161.4730124999999
2025-07-15,0,12:10-12:20,1019.4762541666668,1019.4762541666668,1165.6472708333333
2025-07-15,0,12:20-12:30,996.4566291666669,996.4566291666669,1169.8215291666668
2025-07-15,0,12:30-12:40,1001.5215152777777,1001.5215152777777,1173.9957875
2025-07-15,0,12:40-12:50,234.44664583333315,234.44664583333315,1178.1700458333335
2025-07-15,0,12:50-13:00,260.76910972222186,260.76910972222186,1182.3443041666667
2025-07-15,0,13:00-13:10,242.01520416666608,242.01520416666608,1186.0066125
2025-07-15,0,13:10-13:20,217.30774583333323,217.30774583333323,1189.1569708333334
2025-07-15,0,13:20-13:30,182.9900666666665,182.9900666666665,1192.3073291666667
2025-07-15,0,13:30-13:40,182.05908333333332,182.05908333333332,1195.4576875
2025-07-15,0,13:40-13:50,0.0,0.0,1198.6080458333333
2025-07-15,0,13:50-14:00,0.0,0.0,1201.7584041666667
2025-07-15,0,14:00-14:10,0.0,0.0,1184.6872666666668
2025-07-15,0,14:10-14:20,0.0,0.0,1147.3946333333333
2025-07-15,0,14:20-14:30,0.0,0.0,1110.1019999999999
2025-07-15,0,14:30-14:40,0.0,0.0,1072.8093666666666
2025-07-15,0,14:40-14:50,0.0,0.0,1035.5167333333331
2025-07-15,0,14:50-15:00,1329.4452194444445,1329.4452194444445,998.2240999999999
2025-07-15,0,15:00-15:10,1423.725869444445,1423.725869444445,957.0260111111111
2025-07-15,0,15:10-15:20,1454.3590750000003,1454.3590750000003,911.9224666666665
2025-07-15,0,15:20-15:30,1077.323970216046,1077.323970216046,866.8189222222221
2025-07-15,0,15:30-15:40,589.6850333333333,589.6850333333333,821.7153777777779
2025-07-15,0,15:40-15:50,610.0708833333333,610.0708833333333,776.6118333333334
2025-07-15,0,15:50-16:00,669.7336499999999,669.7336499999999,731.5082888888888
2025-07-15,0,16:00-16:10,706.2659486111114,706.2659486111114,686.9655611111108
2025-07-15,0,16:10-16:20,765.1756791666667,765.1756791666667,642.98365
2025-07-15,0,16:20-16:30,790.2105805555556,790.2105805555556,599.001738888889
2025-07-15,0,16:30-16:40,884.9648861111112,884.9648861111112,555.0198277777776
2025-07-15,0,16:40-16:50,877.5054541666664,877.5054541666664,511.03791666666666
2025-07-15,0,16:50-17:00,942.4970138888889,942.4970138888889,467.0560055555557
2025-07-15,0,17:00-17:10,1038.8082430555553,1038.8082430555553,425.0915194444444
2025-07-15,0,17:10-17:20,1036.3240791666667,1036.3240791666667,385.1444583333334
2025-07-15,0,17:20-17:30,1000.5291486111109,1000.5291486111109,345.1973972222224
2025-07-15,0,17:30-17:40,1157.616915277778,1157.616915277778,305.250336111111
2025-07-15,0,17:40-17:50,1017.1589173611128,1017.1589173611128,265.303275
2025-07-15,0,17:50-18:00,804.6899236111112,804.6899236111112,225.35621388888902
2025-07-15,0,18:00-18:10,733.5991310833332,733.5991310833332,188.26745972222207
2025-07-15,0,18:10-18:20,931.1576708333334,931.1576708333334,154.0370125
2025-07-15,0,18:20-18:30,1032.338936111111,1032.338936111111,119.8065652777779
2025-07-15,0,18:30-18:40,1038.4498472222222,1038.4498472222222,85.57611805555543
2025-07-15,0,18:40-18:50,1050.1870208333332,1050.1870208333332,51.34567083333334
2025-07-15,0,18:50-19:00,267.11333333333334,267.11333333333334,17.115223611111237
2025-07-15,0,19:00-19:10,282.5584499999999,282.5584499999999,0.0
2025-07-15,0,19:10-19:20,243.28656666666677,243.28656666666677,0.0
2025-07-15,0,19:20-19:30,234.28833333333307,234.28833333333307,0.0
2025-07-15,0,19:30-19:40,296.70338333333314,296.70338333333314,0.0
2025-07-15,0,19:40-19:50,329.4467208333334,329.4467208333334,0.0
2025-07-15,0,19:50-20:00,340.77499999999975,340.77499999999975,0.0
2025-07-15,0,20:00-20:10,294.0144999999999,294.0144999999999,0.0
2025-07-15,0,20:10-20:20,775.9948643333344,775.9948643333344,0.0
2025-07-15,0,20:20-20:30,351.84833333333347,351.84833333333347,0.0
2025-07-15,0,20:30-20:40,360.84686666666664,360.84686666666664,0.0
2025-07-15,0,20:40-20:50,1105.5049333333334,1105.5049333333334,0.0
2025-07-15,0,20:50-21:00,1004.535,1004.535,0.0
2025-07-15,0,21:00-21:10,1034.2206773333332,1034.2206773333332,0.0
2025-07-15,0,21:10-21:20,1093.1948499999999,1093.1948499999999,0.0
2025-07-15,0,21:20-21:30,1114.33793580247,1114.33793580247,0.0
2025-07-15,0,21:30-21:40,1174.1732333333334,1174.1732333333334,0.0
2025-07-15,0,21:40-21:50,1072.5492333333332,1072.5492333333332,0.0
2025-07-15,0,21:50-22:00,1629.1799999999998,1629.1799999999998,0.0
2025-07-15,0,22:00-22:10,1560.3250333333335,1560.3250333333335,0.0
2025-07-15,0,22:10-22:20,888.7250500000001,888.7250500000001,0.0
2025-07-15,0,22:20-22:30,1660.625,1660.625,0.0
2025-07-15,0,22:30-22:40,1656.9971,1656.9971,0.0
2025-07-15,0,22:40-22:50,1070.0389850123438,1070.0389850123438,0.0
2025-07-15,0,22:50-23:00,1689.625,1689.625,0.0
2025-07-15,0,23:00-23:10,935.65435,935.65435,0.0
2025-07-15,0,23:10-23:20,1571.7944333333335,1571.7944333333335,0.0
2025-07-15,0,23:20-23:30,1526.9566666666665,1526.9566666666665,0.0
2025-07-15,0,23:30-23:40,1579.2284,1579.2284,0.0
2025-07-15,0,23:40-23:50,942.1217666666666,942.1217666666666,0.0
2025-07-15,0,23:50-24:00,929.4200000000001,929.4200000000001,0.0
2025-07-15,6,06:00-06:10,0.0,0.0,203.4865513888889
2025-07-15,6,06:10-06:20,0.0,0.0,247.27215416666664
2025-07-15,6,06:20-06:30,0.0,0.0,291.05775694444446
2025-07-15,6,06:30-06:40,0.0,0.0,334.8433597222222
2025-07-15,6,06:40-06:50,0.0,0.0,378.6289625
2025-07-15,6,06:50-07:00,0.0,0.0,422.41456527777774
2025-07-15,6,07:00-07:10,0.0,0.0,473.6314819444445
2025-07-15,6,07:10-07:20,330.8616634444463,0.0,532.2797125000001
2025-07-15,6,07:20-07:30,383.31449166666675,0.0,590.9279430555556
2025-07-15,6,07:30-07:40,202.76814166666645,0.0,649.5761736111111
2025-07-15,6,07:40-07:50,0.0,0.0,708.2244041666668
2025-07-15,6,07:50-08:00,0.0,0.0,766.8726347222223
2025-07-15,6,08:00-08:10,0.0,0.0,820.605023611111
2025-07-15,6,08:10-08:20,0.0,0.0,869.4215708333335
2025-07-15,6,08:20-08:30,0.0,0.0,918.2381180555558
2025-07-15,6,08:30-08:40,0.0,0.0,967.0546652777779
2025-07-15,6,08:40-08:50,0.0,0.0,1015.8712125000001
2025-07-15,6,08:50-09:00,0.0,0.0,1064.6877597222222
2025-07-15,6,09:00-09:10,0.0,0.0,1107.3765722222222
2025-07-15,6,09:10-09:20,0.0,0.0,1143.93765
2025-07-15,6,09:20-09:30,0.0,0.0,1180.498727777778
2025-07-15,6,09:30-09:40,0.0,0.0,1217.0598055555556
2025-07-15,6,09:40-09:50,0.0,0.0,1253.6208833333333
2025-07-15,6,09:50-10:00,0.0,0.0,1290.1819611111111
2025-07-15,6,10:00-10:10,0.0,0.0,1318.9579902777778
2025-07-15,6,10:10-10:20,0.0,0.0,1339.9489708333333
2025-07-15,6,10:20-10:30,0.0,0.0,1360.9399513888886
2025-07-15,6,10:30-10:40,0.0,0.0,1381.9309319444444
2025-07-15,6,10:40-10:50,0.0,0.0,1402.9219125
2025-07-15,6,10:50-11:00,819.0679263888888,59.49661620370384,1423.9128930555555
2025-07-15,6,11:00-11:10,849.741934722222,611.8195666666664,1420.5805291666668
2025-07-15,6,11:10-11:20,939.8078208333333,664.6871833333336,1392.9248208333331
2025-07-15,6,11:20-11:30,1044.2413902777776,742.9611999999998,1365.2691125
2025-07-15,6,11:30-11:40,1055.1343430555553,783.5888000000001,1337.6134041666667
